16.06	4.86
16.09	4.96
16.11	5.04
16.14	5.13
16.16	5.24
16.19	5.35
16.21	5.47
16.23	5.58
16.26	5.7
16.28	5.84
16.31	5.97
16.33	6.07
16.36	6.19
16.38	6.27
16.41	6.39
16.43	6.5
16.45	6.6
16.48	6.71
16.5	6.83
16.53	6.95
16.55	7.13
16.58	7.25
16.6	7.4
16.63	7.52
16.65	7.67
16.67	7.79
16.7	7.91
16.72	7.99
16.75	8.11
16.77	8.2
16.8	8.3
16.82	8.39
16.84	8.49
16.87	8.59
16.89	8.7
16.92	8.79
16.94	8.9
16.97	8.97
16.99	9.07
17.02	9.16
17.04	9.24
17.06	9.29
17.09	9.36
17.11	9.38
17.14	9.45
17.16	9.47
17.19	9.5
17.21	9.53
17.24	9.58
17.26	9.6
17.28	9.67
17.31	9.68
17.33	9.71
17.36	9.73
17.38	9.75
17.41	9.76
17.43	9.78
17.46	9.75
17.48	9.75
17.5	9.74
17.53	9.73
17.55	9.72
17.58	9.7
17.6	9.66
17.63	9.64
17.65	9.6
17.68	9.56
17.7	9.51
17.72	9.46
17.75	9.43
17.77	9.39
17.8	9.34
17.82	9.29
17.85	9.21
17.87	9.15
17.89	9.08
17.92	8.98
17.94	8.91
17.97	8.82
17.99	8.74
18.02	8.69
18.04	8.6
18.07	8.52
18.09	8.44
18.11	8.36
18.14	8.3
18.16	8.21
18.19	8.12
18.21	8.04
18.24	7.97
18.26	7.87
18.29	7.79
18.31	7.7
18.33	7.61
18.36	7.51
18.38	7.42
18.41	7.32
18.43	7.23
18.46	7.12
18.48	7.07
18.51	6.98
18.53	6.9
18.55	6.81
18.58	6.7
18.6	6.62
18.63	6.54
18.65	6.41
18.68	6.34
18.7	6.23
18.73	6.15
18.75	6.09
18.77	6.01
18.8	5.93
18.82	5.85
18.85	5.77
18.87	5.71
18.9	5.64
18.92	5.56
18.94	5.5
18.97	5.43
18.99	5.36
19.02	5.29
19.04	5.23
19.07	5.16
19.09	5.1
19.12	5.04
19.14	5
19.16	4.96
19.19	4.91
19.21	4.89
19.24	4.84
19.26	4.8
19.29	4.76
19.31	4.7
19.34	4.66
19.36	4.63
19.38	4.58
19.41	4.56
19.43	4.53
19.46	4.52
19.48	4.54
19.51	4.53
19.53	4.52
19.56	4.53
19.58	4.52
19.6	4.53
19.63	4.53
19.65	4.52
19.68	4.54
19.7	4.54
19.73	4.56
19.75	4.59
19.78	4.62
19.8	4.64
19.82	4.69
19.85	4.71
19.87	4.76
19.9	4.79
19.92	4.83
19.95	4.89
19.97	4.94
19.99	4.98
20.02	5.05
20.04	5.09
20.07	5.16
20.09	5.23
20.12	5.3
20.14	5.38
20.17	5.46
20.19	5.53
20.21	5.65
20.24	5.72
20.26	5.84
20.29	5.93
20.31	6.03
20.34	6.13
20.36	6.26
20.39	6.36
20.41	6.5
20.43	6.6
20.46	6.73
20.48	6.87
20.51	7.04
20.53	7.15
20.56	7.3
20.58	7.42
20.61	7.59
20.63	7.73
20.65	7.88
20.68	8.04
20.7	8.22
20.73	8.39
20.75	8.61
20.78	8.77
20.8	8.98
20.83	9.17
20.85	9.36
20.87	9.58
20.9	9.77
20.92	9.94
20.95	10.18
20.97	10.36
21	10.57
21.02	10.79
21.05	11.01
21.07	11.28
21.09	11.52
21.12	11.76
21.14	12.02
21.17	12.3
21.19	12.55
21.22	12.84
21.24	13.05
21.26	13.3
21.29	13.54
21.31	13.82
21.34	14.06
21.36	14.35
21.39	14.58
21.41	14.92
21.44	15.2
21.46	15.51
21.48	15.78
21.51	16.08
21.53	16.35
21.56	16.64
21.58	16.84
21.61	17.1
21.63	17.3
21.66	17.55
21.68	17.79
21.7	18.02
21.73	18.21
21.75	18.48
21.78	18.69
21.8	18.94
21.83	19.13
21.85	19.33
21.88	19.48
21.9	19.67
21.92	19.82
21.95	19.97
21.97	20.08
22	20.22
22.02	20.29
22.05	20.4
22.07	20.47
22.1	20.55
22.12	20.6
22.14	20.68
22.17	20.72
22.19	20.8
22.22	20.82
22.24	20.86
22.27	20.87
22.29	20.89
22.31	20.88
22.34	20.89
22.36	20.84
22.39	20.82
22.41	20.81
22.44	20.76
22.46	20.71
22.49	20.63
22.51	20.54
22.53	20.48
22.56	20.37
22.58	20.22
22.61	20.08
22.63	19.95
22.66	19.83
22.68	19.7
22.71	19.54
22.73	19.39
22.75	19.24
22.78	19.09
22.8	18.92
22.83	18.73
22.85	18.51
22.88	18.33
22.9	18.12
22.93	17.9
22.95	17.68
22.97	17.47
23	17.27
23.02	17.09
23.05	16.9
23.07	16.71
23.1	16.49
23.12	16.28
23.15	16.08
23.17	15.85
23.19	15.61
23.22	15.36
23.24	15.11
23.27	14.89
23.29	14.65
23.32	14.39
23.34	14.19
23.36	13.97
23.39	13.77
23.41	13.58
23.44	13.38
23.46	13.19
23.49	13
23.51	12.76
23.54	12.58
23.56	12.36
23.58	12.14
23.61	11.94
23.63	11.73
23.66	11.53
23.68	11.37
23.71	11.19
23.73	11.04
23.76	10.89
23.78	10.73
23.8	10.61
23.83	10.45
23.85	10.28
23.88	10.13
23.9	9.97
23.93	9.83
23.95	9.69
23.98	9.55
24	9.44
24.02	9.33
24.05	9.22
24.07	9.13
24.1	9.03
24.12	8.95
24.15	8.89
24.17	8.82
24.2	8.74
24.22	8.68
24.24	8.61
24.27	8.58
24.29	8.52
24.32	8.47
24.34	8.43
24.37	8.39
24.39	8.37
24.42	8.35
24.44	8.32
24.46	8.32
24.49	8.32
24.51	8.32
24.54	8.34
24.56	8.33
24.59	8.36
24.61	8.41
24.63	8.44
24.66	8.49
24.68	8.56
24.71	8.62
24.73	8.71
24.76	8.77
24.78	8.84
24.81	8.93
24.83	9.01
24.85	9.1
24.88	9.22
24.9	9.33
24.93	9.47
24.95	9.61
24.98	9.76
25	9.92
25.03	10.09
25.05	10.23
25.07	10.39
25.1	10.52
25.12	10.68
25.15	10.84
25.17	11.02
25.2	11.18
25.22	11.37
25.25	11.58
25.27	11.84
25.29	12.05
25.32	12.32
25.34	12.56
25.37	12.83
25.39	13.09
25.42	13.35
25.44	13.58
25.47	13.86
25.49	14.09
25.51	14.38
25.54	14.63
25.56	14.93
25.59	15.23
25.61	15.61
25.64	15.94
25.66	16.33
25.68	16.68
25.71	17.08
25.73	17.46
25.76	17.86
25.78	18.15
25.81	18.53
25.83	18.86
25.86	19.23
25.88	19.57
25.9	19.93
25.93	20.33
25.95	20.8
25.98	21.26
26	21.74
26.03	22.2
26.05	22.68
26.08	23.19
26.1	23.68
26.12	24.11
26.15	24.5
26.17	24.94
26.2	25.37
26.22	25.87
26.25	26.27
26.27	26.75
26.3	27.24
26.32	27.81
26.34	28.31
26.37	28.88
26.39	29.36
26.42	29.92
26.44	30.39
26.47	30.89
26.49	31.3
26.52	31.75
26.54	32.11
26.56	32.55
26.59	32.94
26.61	33.37
26.64	33.77
26.66	34.24
26.69	34.64
26.71	35.11
26.73	35.53
26.76	35.93
26.78	36.29
26.81	36.69
26.83	36.96
26.86	37.28
26.88	37.52
26.91	37.79
26.93	38
26.95	38.25
26.98	38.45
27	38.71
27.03	38.88
27.05	39.13
27.08	39.31
27.1	39.52
27.13	39.65
27.15	39.8
27.17	39.88
27.2	40.06
27.22	40.1
27.25	40.14
27.27	40.14
27.3	40.15
27.32	40.14
27.35	40.14
27.37	40.07
27.39	40.03
27.42	39.95
27.44	39.85
27.47	39.73
27.49	39.59
27.52	39.46
27.54	39.31
27.57	39.12
27.59	38.93
27.61	38.75
27.64	38.53
27.66	38.28
27.69	37.98
27.71	37.68
27.74	37.38
27.76	37.02
27.78	36.7
27.81	36.38
27.83	36.03
27.86	35.72
27.88	35.4
27.91	35.05
27.93	34.77
27.96	34.4
27.98	34.04
28	33.66
28.03	33.21
28.05	32.76
28.08	32.34
28.1	31.87
28.13	31.42
28.15	30.95
28.18	30.49
28.2	30.06
28.22	29.67
28.25	29.27
28.27	28.87
28.3	28.49
28.32	28.08
28.35	27.7
28.37	27.31
28.4	26.87
28.42	26.4
28.44	26
28.47	25.57
28.49	25.19
28.52	24.79
28.54	24.4
28.57	24.07
28.59	23.75
28.62	23.41
28.64	23.08
28.66	22.76
28.69	22.45
28.71	22.13
28.74	21.78
28.76	21.43
28.79	21.1
28.81	20.77
28.84	20.43
28.86	20.13
28.88	19.81
28.91	19.55
28.93	19.33
28.96	19.1
28.98	18.88
29.01	18.67
29.03	18.46
29.05	18.28
29.08	18.07
29.1	17.85
29.13	17.66
29.15	17.49
29.18	17.33
29.2	17.19
29.23	17.06
29.25	16.95
29.27	16.86
29.3	16.76
29.32	16.69
29.35	16.62
29.37	16.56
29.4	16.52
29.42	16.49
29.45	16.45
29.47	16.44
29.49	16.42
29.52	16.42
29.54	16.44
29.57	16.45
29.59	16.51
29.62	16.54
29.64	16.61
29.67	16.7
29.69	16.8
29.71	16.9
29.74	17.04
29.76	17.14
29.79	17.3
29.81	17.47
29.84	17.65
29.86	17.84
29.89	18.06
29.91	18.26
29.93	18.52
29.96	18.72
29.98	18.94
30.01	19.16
30.03	19.41
30.06	19.64
30.08	19.92
30.1	20.18
30.13	20.53
30.15	20.87
30.18	21.24
30.2	21.6
30.23	21.99
30.25	22.37
30.28	22.79
30.3	23.11
30.32	23.51
30.35	23.88
30.37	24.3
30.4	24.71
30.42	25.16
30.45	25.59
30.47	26.18
30.5	26.68
30.52	27.26
30.54	27.8
30.57	28.4
30.59	28.98
30.62	29.62
30.64	30.19
30.67	30.77
30.69	31.29
30.72	31.9
30.74	32.49
30.76	33.14
30.79	33.7
30.81	34.33
30.84	35.03
30.86	35.85
30.89	36.62
30.91	37.37
30.94	38.12
30.96	38.91
30.98	39.74
31.01	40.48
31.03	41.18
31.06	41.86
31.08	42.58
31.11	43.29
31.13	44.14
31.15	44.86
31.18	45.76
31.2	46.6
31.23	47.47
31.25	48.23
31.28	48.88
31.3	49.31
31.33	49.68
31.35	49.88
31.37	49.99
31.4	49.99
31.42	49.99
31.45	49.99
31.47	49.99
31.5	49.99
31.52	49.99
31.55	49.99
31.57	49.99
31.59	49.99
31.62	49.99
31.64	49.99
31.67	49.99
31.69	49.99
31.72	49.99
31.74	49.99
31.77	49.99
31.79	49.99
31.81	49.99
31.84	49.99
31.86	49.99
31.89	49.99
31.91	49.99
31.94	49.99
31.96	49.99
31.99	49.99
32.01	49.99
32.03	49.99
32.06	49.99
32.08	49.99
32.11	49.99
32.13	49.99
32.16	49.99
32.18	49.99
32.2	49.99
32.23	49.99
32.25	49.99
32.28	49.99
32.3	49.99
32.33	49.99
32.35	49.99
32.38	49.99
32.4	49.99
32.42	49.99
32.45	49.99
32.47	49.99
32.5	49.99
32.52	49.99
32.55	49.99
32.57	49.99
32.6	49.99
32.62	49.99
32.64	49.99
32.67	49.99
32.69	49.99
32.72	49.99
32.74	49.99
32.77	49.99
32.79	49.99
32.82	49.99
32.84	49.99
32.86	49.99
32.89	49.99
32.91	49.99
32.94	49.99
32.96	49.99
32.99	49.99
33.01	49.99
33.04	49.99
33.06	49.99
33.08	49.99
33.11	49.99
33.13	49.99
33.16	49.99
33.18	49.99
33.21	49.99
33.23	49.99
33.26	49.99
33.28	49.99
33.3	49.99
33.33	49.99
33.35	49.99
33.38	49.99
33.4	49.99
33.43	49.99
33.45	49.99
33.47	49.99
33.5	49.99
33.52	49.99
33.55	49.99
33.57	49.99
33.6	49.99
33.62	49.99
33.65	49.99
33.67	49.99
33.69	49.99
33.72	49.99
33.74	49.99
33.77	49.99
33.79	49.99
33.82	49.99
33.84	49.99
33.87	49.99
33.89	49.99
33.91	49.97
33.94	49.83
33.96	49.63
33.99	49.38
34.01	49.1
34.04	48.76
34.06	48.4
34.09	47.99
34.11	47.67
34.13	47.35
34.16	47.09
34.18	46.84
34.21	46.58
34.23	46.31
34.26	46.09
34.28	45.9
34.31	45.76
34.33	45.6
34.35	45.45
34.38	45.35
34.4	45.29
34.43	45.22
34.45	45.19
34.48	45.16
34.5	45.14
34.52	45.16
34.55	45.19
34.57	45.22
34.6	45.31
34.62	45.36
34.65	45.51
34.67	45.66
34.7	45.85
34.72	46.07
34.74	46.33
34.77	46.63
34.79	47.02
34.82	47.35
34.84	47.69
34.87	48.01
34.89	48.39
34.92	48.8
34.94	49.13
34.96	49.37
34.99	49.59
35.01	49.79
35.04	49.93
35.06	49.99
35.09	49.99
35.11	49.99
35.14	49.99
35.16	49.99
35.18	49.99
35.21	49.99
35.23	49.99
35.26	49.99
35.28	49.99
35.31	49.99
35.33	49.99
35.36	49.99
35.38	49.99
35.4	49.99
35.43	49.99
35.45	49.99
35.48	49.99
35.5	49.99
35.53	49.99
35.55	49.99
35.57	49.99
35.6	49.99
35.62	49.99
35.65	49.99
35.67	49.99
35.7	49.99
35.72	49.99
35.75	49.99
35.77	49.99
35.79	49.99
35.82	49.99
35.84	49.99
35.87	49.99
35.89	49.99
35.92	49.99
35.94	49.99
35.97	49.99
35.99	49.99
36.01	49.99
36.04	49.99
36.06	49.99
36.09	49.99
36.11	49.99
36.14	49.99
36.16	49.99
36.19	49.99
36.21	49.99
36.23	49.99
36.26	49.99
36.28	49.99
36.31	49.99
36.33	49.99
36.36	49.99
36.38	49.99
36.41	49.99
36.43	49.99
36.45	49.99
36.48	49.99
36.5	49.99
36.53	49.99
36.55	49.99
36.58	49.99
36.6	49.99
36.62	49.99
36.65	49.99
36.67	49.99
36.7	49.99
36.72	49.99
36.75	49.99
36.77	49.99
36.8	49.99
36.82	49.99
36.84	49.99
36.87	49.99
36.89	49.99
36.92	49.99
36.94	49.99
36.97	49.99
36.99	49.99
37.02	49.99
37.04	49.99
37.06	49.99
37.09	49.99
37.11	49.99
37.14	49.99
37.16	49.99
37.19	49.99
37.21	49.99
37.24	49.99
37.26	49.99
37.28	49.99
37.31	49.99
37.33	49.99
37.36	49.99
37.38	49.99
37.41	49.99
37.43	49.99
37.46	49.98
37.48	49.99
37.5	49.99
37.53	49.99
37.55	49.99
37.58	49.99
37.6	49.99
37.63	49.99
37.65	49.99
37.68	49.99
37.7	49.99
37.72	49.99
37.75	49.99
37.77	49.99
37.8	49.99
37.82	49.99
37.85	49.99
37.87	49.99
37.89	49.99
37.92	49.99
37.94	49.99
37.97	49.99
37.99	49.99
38.02	49.99
38.04	49.99
38.07	49.99
38.09	49.99
38.11	49.99
38.14	49.99
38.16	49.99
38.19	49.99
38.21	49.99
38.24	49.99
38.26	49.99
38.29	49.99
38.31	49.99
38.33	49.99
38.36	49.99
38.38	49.99
38.41	49.99
38.43	49.99
38.46	49.99
38.48	49.99
38.51	49.99
38.53	49.99
38.55	49.99
38.58	49.99
38.6	49.99
38.63	49.99
38.65	49.99
38.68	49.99
38.7	49.99
38.73	49.99
38.75	49.99
38.77	49.99
38.8	49.99
38.82	49.99
38.85	49.99
38.87	49.99
38.9	49.99
38.92	49.99
38.94	49.99
38.97	49.99
38.99	49.99
39.02	49.99
39.04	49.99
39.07	49.99
39.09	49.99
39.12	49.99
39.14	49.99
39.16	49.99
39.19	49.99
39.21	49.99
39.24	49.99
39.26	49.99
39.29	49.99
39.31	49.99
39.34	49.99
39.36	49.99
39.38	49.99
39.41	49.99
39.43	49.99
39.46	49.99
39.48	49.99
39.51	49.99
39.53	49.99
39.56	49.99
39.58	49.99
39.6	49.99
39.63	49.99
39.65	49.99
39.68	49.99
39.7	49.99
39.73	49.99
39.75	49.99
39.78	49.99
39.8	49.99
39.82	49.99
39.85	49.99
39.87	49.99
39.9	49.99
39.92	49.99
39.95	49.99
39.97	49.99
39.99	49.99
40.02	49.99
40.04	49.99
40.07	49.99
40.09	49.99
40.12	49.99
40.14	49.99
40.17	49.99
40.19	49.99
40.21	49.99
40.24	49.99
40.26	49.99
40.29	49.99
40.31	49.99
40.34	49.99
40.36	49.99
40.39	49.99
40.41	49.99
40.43	49.99
40.46	49.99
40.48	49.99
40.51	49.99
40.53	49.99
40.56	49.99
40.58	49.99
40.61	49.99
40.63	49.99
40.65	49.99
40.68	49.99
40.7	49.99
40.73	49.99
40.75	49.99
40.78	49.99
40.8	49.99
40.83	49.99
40.85	49.99
40.87	49.99
40.9	49.99
40.92	49.99
40.95	49.99
40.97	49.99
41	49.99
41.02	49.99
41.05	49.99
41.07	49.99
41.09	49.99
41.12	49.99
41.14	49.99
41.17	49.99
41.19	49.99
41.22	49.99
41.24	49.99
41.26	49.99
41.29	49.99
41.31	49.99
41.34	49.99
41.36	49.99
41.39	49.99
41.41	49.99
41.44	49.99
41.46	49.99
41.48	49.99
41.51	49.99
41.53	49.99
41.56	49.99
41.58	49.99
41.61	49.99
41.63	49.99
41.66	49.99
41.68	49.99
41.7	49.99
41.73	49.99
41.75	49.99
41.78	49.99
41.8	49.99
41.83	49.99
41.85	49.99
41.88	49.99
41.9	49.99
41.92	49.99
41.95	49.99
41.97	49.99
42	49.99
42.02	49.99
42.05	49.99
42.07	49.99
42.1	49.99
42.12	49.99
42.14	49.99
42.17	49.99
42.19	49.99
42.22	49.99
42.24	49.99
42.27	49.99
42.29	49.99
42.31	49.99
42.34	49.99
42.36	49.99
42.39	49.99
42.41	49.99
42.44	49.99
42.46	49.99
42.49	49.99
42.51	49.99
42.53	49.99
42.56	49.99
42.58	49.99
42.61	49.99
42.63	49.99
42.66	49.99
42.68	49.99
42.71	49.99
42.73	49.99
42.75	49.99
42.78	49.99
42.8	49.99
42.83	49.99
42.85	49.99
42.88	49.99
42.9	49.99
