0.000000 	 4.000000 	 20.000000 
0.010000 	 4.096606 	 15.426249 
0.020000 	 4.367563 	 11.920560 
0.030000 	 4.801776 	 9.244101 
0.040000 	 5.404329 	 7.205754 
0.050000 	 6.191928 	 5.655937 
0.060000 	 7.191080 	 4.479171 
0.070000 	 8.437752 	 3.587171 
0.080000 	 9.977901 	 2.912989 
0.090000 	 11.868616 	 2.406315 
0.100000 	 14.179703 	 2.029841 
0.110000 	 16.995613 	 1.756594 
0.120000 	 20.417559 	 1.568146 
0.130000 	 24.565514 	 1.453761 
0.140000 	 29.579472 	 1.410721 
0.150000 	 35.618515 	 1.446543 
0.160000 	 42.854450 	 1.584843 
0.170000 	 51.452271 	 1.879191 
0.180000 	 61.518307 	 2.446048 
0.190000 	 72.966705 	 3.546151 
0.200000 	 85.175980 	 5.791209 
0.210000 	 96.137924 	 10.644799 
0.220000 	 100.788406 	 21.275040 
0.230000 	 90.670601 	 41.660995 
0.240000 	 64.039040 	 67.498909 
0.250000 	 36.466007 	 82.118851 
0.260000 	 19.621576 	 79.763519 
0.270000 	 11.376518 	 68.626472 
0.280000 	 7.463682 	 55.725353 
0.290000 	 5.544579 	 44.007267 
0.300000 	 4.586230 	 34.276138 
0.310000 	 4.139635 	 26.516489 
0.320000 	 4.002865 	 20.456085 
0.330000 	 4.083116 	 15.777151 
0.340000 	 4.339790 	 12.189193 
0.350000 	 4.760021 	 9.449137 
0.360000 	 5.347724 	 7.361967 
0.370000 	 6.118703 	 5.774812 
0.380000 	 7.098655 	 4.569539 
0.390000 	 8.322726 	 3.655761 
0.400000 	 9.835989 	 2.964889 
0.410000 	 11.694528 	 2.445332 
0.420000 	 13.966996 	 2.058781 
0.430000 	 16.736521 	 1.777452 
0.440000 	 20.102802 	 1.582234 
0.450000 	 24.184151 	 1.461739 
0.460000 	 29.118834 	 1.412519 
0.470000 	 35.064423 	 1.441074 
0.480000 	 42.192081 	 1.569296 
0.490000 	 50.668633 	 1.847368 
0.500000 	 60.608688 	 2.384348 
0.510000 	 71.951302 	 3.423487 
0.520000 	 84.142700 	 5.533309 
0.530000 	 95.344551 	 10.075231 
0.540000 	 100.823036 	 20.047924 
0.550000 	 92.238350 	 39.560368 
0.560000 	 66.589462 	 65.506950 
0.570000 	 38.414665 	 81.588730 
0.580000 	 20.642401 	 80.416725 
0.590000 	 11.860942 	 69.687416 
0.600000 	 7.698215 	 56.780914 
0.610000 	 5.662606 	 44.916698 
0.620000 	 4.645428 	 35.014381 
0.630000 	 4.165549 	 27.098747 
0.640000 	 4.007229 	 20.908293 
0.650000 	 4.071323 	 16.125278 
0.660000 	 4.314049 	 12.455802 
0.670000 	 4.720741 	 9.652678 
0.680000 	 5.294150 	 7.517067 
0.690000 	 6.049188 	 5.892858 
0.700000 	 7.010763 	 4.659289 
0.710000 	 8.213233 	 3.723898 
0.720000 	 9.700814 	 3.016469 
0.730000 	 11.528631 	 2.484143 
0.740000 	 13.764234 	 2.087617 
0.750000 	 16.489477 	 1.798311 
0.760000 	 19.802614 	 1.596440 
0.770000 	 23.820351 	 1.469989 
0.780000 	 28.679281 	 1.414812 
0.790000 	 34.535477 	 1.436457 
0.800000 	 41.559368 	 1.555227 
0.810000 	 49.919254 	 1.818214 
0.820000 	 59.737000 	 2.327775 
0.830000 	 70.973816 	 3.311411 
0.840000 	 83.136459 	 5.298834 
0.850000 	 94.539925 	 9.558727 
0.860000 	 100.759834 	 18.926798 
0.870000 	 93.626778 	 37.580902 
0.880000 	 69.044434 	 63.503334 
0.890000 	 40.383076 	 80.947510 
0.900000 	 21.692976 	 80.985817 
0.910000 	 12.360533 	 70.702484 
0.920000 	 7.939345 	 57.811481 
0.930000 	 5.783703 	 45.811352 
0.940000 	 4.706404 	 35.743156 
0.950000 	 4.192856 	 27.674576 
0.960000 	 4.012993 	 21.355965 
0.970000 	 4.061134 	 16.470125 
0.980000 	 4.290239 	 12.719999 
0.990000 	 4.683825 	 9.854428 
