0.000000 	 25.000000 	 20.000000 
0.010000 	 25.122732 	 19.032429 
0.020000 	 25.480736 	 18.155500 
0.030000 	 26.056183 	 17.400282 
0.040000 	 26.827663 	 16.789495 
0.050000 	 27.769161 	 16.339890 
0.060000 	 28.848391 	 16.064291 
0.070000 	 30.024817 	 15.973071 
0.080000 	 31.247774 	 16.074806 
0.090000 	 32.455242 	 16.375895 
0.100000 	 33.574104 	 16.878891 
0.110000 	 34.522907 	 17.579350 
0.120000 	 35.218082 	 18.461241 
0.130000 	 35.584103 	 19.491602 
0.140000 	 35.566685 	 20.616037 
0.150000 	 35.146225 	 21.757627 
0.160000 	 34.346939 	 22.821926 
0.170000 	 33.237232 	 23.709156 
0.180000 	 31.919535 	 24.331442 
0.190000 	 30.512299 	 24.629711 
0.200000 	 29.130304 	 24.584158 
0.210000 	 27.869528 	 24.214891 
0.220000 	 26.799776 	 23.573755 
0.230000 	 25.964571 	 22.731445 
0.240000 	 25.385574 	 21.764559 
0.250000 	 25.068563 	 20.745655 
0.260000 	 25.008879 	 19.737381 
0.270000 	 25.195389 	 18.790236 
0.280000 	 25.612772 	 17.942892 
0.290000 	 26.242306 	 17.223978 
0.300000 	 27.061493 	 16.654411 
0.310000 	 28.042839 	 16.249723 
0.320000 	 29.152073 	 16.021978 
0.330000 	 30.346149 	 15.981045 
0.340000 	 31.571474 	 16.135008 
0.350000 	 32.762985 	 16.489471 
0.360000 	 33.844971 	 17.045507 
0.370000 	 34.734650 	 17.796099 
0.380000 	 35.349442 	 18.721258 
0.390000 	 35.618092 	 19.782701 
0.400000 	 35.494270 	 20.919977 
0.410000 	 34.969368 	 22.050751 
0.420000 	 34.079685 	 23.077707 
0.430000 	 32.904026 	 23.902447 
0.440000 	 31.550995 	 24.443239 
0.450000 	 30.139889 	 24.650764 
0.460000 	 28.781685 	 24.516125 
0.470000 	 27.565821 	 24.068897 
0.480000 	 26.554914 	 23.367241 
0.490000 	 25.786163 	 22.484583 
0.500000 	 25.276440 	 21.497252 
0.510000 	 25.028282 	 20.475588 
0.520000 	 25.035006 	 19.479113 
0.530000 	 25.284218 	 18.555088 
0.540000 	 25.759670 	 17.739321 
0.550000 	 26.441721 	 17.058161 
0.560000 	 27.306698 	 16.530890 
0.570000 	 28.325502 	 16.171955 
0.580000 	 29.461737 	 15.992748 
0.590000 	 30.669718 	 16.002668 
0.600000 	 31.892853 	 16.209263 
0.610000 	 33.063091 	 16.617195 
0.620000 	 34.102364 	 17.225803 
0.630000 	 34.927078 	 18.025154 
0.640000 	 35.456432 	 18.990921 
0.650000 	 35.624401 	 20.079216 
0.660000 	 35.393536 	 21.223532 
0.670000 	 34.766750 	 22.336599 
0.680000 	 33.792271 	 23.319227 
0.690000 	 32.558372 	 24.075670 
0.700000 	 31.178465 	 24.531481 
0.710000 	 29.771326 	 24.647657 
0.720000 	 28.443199 	 24.426064 
0.730000 	 27.276615 	 23.905027 
0.740000 	 26.327124 	 23.148062 
0.750000 	 25.625969 	 22.230446 
0.760000 	 25.185665 	 21.227617 
0.770000 	 25.005873 	 20.207365 
0.780000 	 25.078127 	 19.225990 
0.790000 	 25.388899 	 18.327579 
0.800000 	 25.921047 	 17.545218 
0.810000 	 26.653963 	 16.903149 
0.820000 	 27.562700 	 16.419172 
0.830000 	 28.616425 	 16.106781 
0.840000 	 29.776468 	 15.976769 
0.850000 	 30.994392 	 16.038076 
0.860000 	 32.210564 	 16.297638 
0.870000 	 33.354038 	 16.759008 
0.880000 	 34.344704 	 17.419518 
0.890000 	 35.098740 	 18.265951 
0.900000 	 35.537964 	 19.269270 
0.910000 	 35.602573 	 20.379747 
0.920000 	 35.264851 	 21.524946 
0.930000 	 34.539597 	 22.613281 
0.940000 	 33.486584 	 23.544783 
0.950000 	 32.202499 	 24.227646 
0.960000 	 30.804129 	 24.595722 
0.970000 	 29.408453 	 24.620716 
0.980000 	 28.116188 	 24.314924 
0.990000 	 27.002748 	 23.724604 
