0.000000 	 11.000000 	 20.000000 
0.010000 	 11.197740 	 16.550251 
0.020000 	 11.760185 	 13.748126 
0.030000 	 12.665492 	 11.504628 
0.040000 	 13.916237 	 9.731483 
0.050000 	 15.532640 	 8.350286 
0.060000 	 17.548347 	 7.296199 
0.070000 	 20.007282 	 6.519155 
0.080000 	 22.960371 	 5.984379 
0.090000 	 26.460791 	 5.673382 
0.100000 	 30.555880 	 5.586558 
0.110000 	 35.272610 	 5.748813 
0.120000 	 40.591419 	 6.220487 
0.130000 	 46.399712 	 7.117021 
0.140000 	 52.412407 	 8.641463 
0.150000 	 58.048679 	 11.128838 
0.160000 	 62.285686 	 15.073291 
0.170000 	 63.631020 	 21.022137 
0.180000 	 60.583984 	 29.098330 
0.190000 	 52.860973 	 38.141747 
0.200000 	 42.379498 	 45.538776 
0.210000 	 32.156342 	 48.910091 
0.220000 	 24.127441 	 47.906898 
0.230000 	 18.592266 	 43.856895 
0.240000 	 15.043183 	 38.386681 
0.250000 	 12.881258 	 32.667618 
0.260000 	 11.660353 	 27.342587 
0.270000 	 11.096675 	 22.686420 
0.280000 	 11.023028 	 18.765219 
0.290000 	 11.347493 	 15.542090 
0.300000 	 12.026027 	 12.937572 
0.310000 	 13.045973 	 10.861369 
0.320000 	 14.416421 	 9.227850 
0.330000 	 16.162487 	 7.962921 
0.340000 	 18.321596 	 7.006627 
0.350000 	 20.940432 	 6.313973 
0.360000 	 24.071323 	 5.855485 
0.370000 	 27.766630 	 5.618603 
0.380000 	 32.068920 	 5.611113 
0.390000 	 36.993256 	 5.868244 
0.400000 	 42.495388 	 6.466073 
0.410000 	 48.415741 	 7.545091 
0.420000 	 54.385937 	 9.347436 
0.430000 	 59.692078 	 12.261435 
0.440000 	 63.142509 	 16.823624 
0.450000 	 63.152321 	 23.517626 
0.460000 	 58.464725 	 32.132946 
0.470000 	 49.501179 	 40.954380 
0.480000 	 38.786766 	 47.184486 
0.490000 	 29.174957 	 49.015991 
0.500000 	 22.009911 	 46.801819 
0.510000 	 17.211794 	 42.109592 
0.520000 	 14.189001 	 36.453884 
0.530000 	 12.383718 	 30.817423 
0.540000 	 11.408191 	 25.699339 
0.550000 	 11.023128 	 21.289198 
0.560000 	 11.090494 	 17.609360 
0.570000 	 11.536858 	 14.603655 
0.580000 	 12.330131 	 12.186456 
0.590000 	 13.465785 	 10.267852 
0.600000 	 14.958794 	 8.765598 
0.610000 	 16.838758 	 7.610180 
0.620000 	 19.146555 	 6.746610 
0.630000 	 21.931227 	 6.135019 
0.640000 	 25.245893 	 5.751377 
0.650000 	 29.141022 	 5.589430 
0.660000 	 33.652462 	 5.665133 
0.670000 	 38.779873 	 6.025513 
0.680000 	 44.448124 	 6.765003 
0.690000 	 50.440231 	 8.053354 
0.700000 	 56.288853 	 10.177143 
0.710000 	 61.130527 	 13.579504 
0.720000 	 63.610268 	 18.819263 
0.730000 	 62.129910 	 26.243355 
0.740000 	 55.843159 	 35.202473 
0.750000 	 45.941555 	 43.465626 
0.760000 	 35.333683 	 48.313900 
0.770000 	 26.481649 	 48.656281 
0.780000 	 20.162493 	 45.419304 
0.790000 	 16.030470 	 40.258797 
0.800000 	 13.470345 	 34.527378 
0.810000 	 11.978352 	 29.028126 
0.820000 	 11.221680 	 24.137138 
0.830000 	 10.999992 	 19.974819 
0.840000 	 11.200293 	 16.529629 
0.850000 	 11.765052 	 13.731506 
0.860000 	 12.672617 	 11.491409 
0.870000 	 13.925703 	 9.721107 
0.880000 	 15.544630 	 8.342277 
0.890000 	 17.563120 	 7.290174 
0.900000 	 20.025158 	 6.514832 
0.910000 	 22.981699 	 5.981582 
0.920000 	 26.485918 	 5.672047 
0.930000 	 30.585073 	 5.586759 
0.940000 	 35.305935 	 5.750818 
0.950000 	 40.628502 	 6.224851 
0.960000 	 46.439342 	 7.124757 
0.970000 	 52.451874 	 8.654305 
0.980000 	 58.082809 	 11.149539 
0.990000 	 62.306004 	 15.105567 
