0.000000	0.012500	0.025000	0.037500	0.050000	0.062500	0.075000	0.087500	0.100000	0.112500	0.125000	0.137500	0.150000	0.162500	0.175000	0.187500	0.200000	0.212500	0.225000	0.237500	0.250000	0.262500	0.275000	0.287500	0.300000	0.312500	0.325000	0.337500	0.350000	0.362500	0.375000	0.387500	0.400000	0.412500	0.425000	0.437500	0.450000	0.462500	0.475000	0.487500	0.500000	0.512500	0.525000	0.537500	0.550000	0.562500	0.575000	0.587500	0.600000	0.612500	0.625000	0.637500	0.650000	0.662500	0.675000	0.687500	0.700000	0.712500	0.725000	0.737500	0.750000	0.762500	0.775000	0.787500	0.800000	0.812500	0.825000	0.837500	0.850000	0.862500	0.875000	0.887500	0.900000	0.912500	0.925000	0.937500	0.950000	0.962500	0.975000	0.987500	1.000000	0.950000	0.900000	0.850000	0.800000	0.750000	0.700000	0.650000	0.600000	0.550000	0.500000	0.450000	0.400000	0.350000	0.300000	0.250000	0.200000	0.150000	0.100000	0.050000	0.000000	
0.000000	0.012500	0.025000	0.037500	0.050000	0.062500	0.075000	0.087500	0.100000	0.112500	0.125000	0.137500	0.150000	0.162500	0.175000	0.187500	0.200000	0.212500	0.225000	0.237500	0.250000	0.262500	0.275000	0.287500	0.300000	0.312500	0.325000	0.337500	0.350000	0.362500	0.375000	0.387500	0.400000	0.412500	0.425000	0.437500	0.450000	0.462500	0.475000	0.487500	0.500000	0.512500	0.525000	0.537500	0.550000	0.562500	0.575000	0.587500	0.600000	0.612500	0.625000	0.637500	0.650000	0.662500	0.675000	0.687500	0.700000	0.712500	0.725000	0.737500	0.750000	0.762500	0.775000	0.787500	0.800000	0.812500	0.825000	0.837500	0.850000	0.862500	0.875000	0.887500	0.900000	0.912500	0.925000	0.937500	0.950000	0.962500	0.975000	0.987500	0.987500	0.950000	0.900000	0.850000	0.800000	0.750000	0.700000	0.650000	0.600000	0.550000	0.500000	0.450000	0.400000	0.350000	0.300000	0.250000	0.200000	0.150000	0.100000	0.050000	0.000000	
0.000000	0.012500	0.025000	0.037500	0.050000	0.062500	0.075000	0.087500	0.100000	0.112500	0.125000	0.137500	0.150000	0.162500	0.175000	0.187500	0.200000	0.212500	0.225000	0.237500	0.250000	0.262500	0.275000	0.287500	0.300000	0.312500	0.325000	0.337500	0.350000	0.362500	0.375000	0.387500	0.400000	0.412500	0.425000	0.437500	0.450000	0.462500	0.475000	0.487500	0.500000	0.512500	0.525000	0.537500	0.550000	0.562500	0.575000	0.587500	0.600000	0.612500	0.625000	0.637500	0.650000	0.662500	0.675000	0.687500	0.700000	0.712500	0.725000	0.737500	0.750000	0.762500	0.775000	0.787500	0.800000	0.812500	0.825000	0.837500	0.850000	0.862500	0.875000	0.887500	0.900000	0.912500	0.925000	0.937500	0.950000	0.962500	0.975000	0.982500	0.960000	0.945000	0.900000	0.850000	0.800000	0.750000	0.700000	0.650000	0.600000	0.550000	0.500000	0.450000	0.400000	0.350000	0.300000	0.250000	0.200000	0.150000	0.100000	0.050000	0.000000	
0.000000	0.012500	0.025000	0.037500	0.050000	0.062500	0.075000	0.087500	0.100000	0.112500	0.125000	0.137500	0.150000	0.162500	0.175000	0.187500	0.200000	0.212500	0.225000	0.237500	0.250000	0.262500	0.275000	0.287500	0.300000	0.312500	0.325000	0.337500	0.350000	0.362500	0.375000	0.387500	0.400000	0.412500	0.425000	0.437500	0.450000	0.462500	0.475000	0.487500	0.500000	0.512500	0.525000	0.537500	0.550000	0.562500	0.575000	0.587500	0.600000	0.612500	0.625000	0.637500	0.650000	0.662500	0.675000	0.687500	0.700000	0.712500	0.725000	0.737500	0.750000	0.762500	0.775000	0.787500	0.800000	0.812500	0.825000	0.837500	0.850000	0.862500	0.875000	0.887500	0.900000	0.912500	0.925000	0.937500	0.950000	0.962500	0.973000	0.965500	0.935500	0.928000	0.898000	0.850000	0.800000	0.750000	0.700000	0.650000	0.600000	0.550000	0.500000	0.450000	0.400000	0.350000	0.300000	0.250000	0.200000	0.150000	0.100000	0.050000	0.000000	
0.000000	0.012500	0.025000	0.037500	0.050000	0.062500	0.075000	0.087500	0.100000	0.112500	0.125000	0.137500	0.150000	0.162500	0.175000	0.187500	0.200000	0.212500	0.225000	0.237500	0.250000	0.262500	0.275000	0.287500	0.300000	0.312500	0.325000	0.337500	0.350000	0.362500	0.375000	0.387500	0.400000	0.412500	0.425000	0.437500	0.450000	0.462500	0.475000	0.487500	0.500000	0.512500	0.525000	0.537500	0.550000	0.562500	0.575000	0.587500	0.600000	0.612500	0.625000	0.637500	0.650000	0.662500	0.675000	0.687500	0.700000	0.712500	0.725000	0.737500	0.750000	0.762500	0.775000	0.787500	0.800000	0.812500	0.825000	0.837500	0.850000	0.862500	0.875000	0.887500	0.900000	0.912500	0.925000	0.937500	0.950000	0.961700	0.963800	0.939500	0.920000	0.902000	0.888800	0.849200	0.800000	0.750000	0.700000	0.650000	0.600000	0.550000	0.500000	0.450000	0.400000	0.350000	0.300000	0.250000	0.200000	0.150000	0.100000	0.050000	0.000000	
0.000000	0.012500	0.025000	0.037500	0.050000	0.062500	0.075000	0.087500	0.100000	0.112500	0.125000	0.137500	0.150000	0.162500	0.175000	0.187500	0.200000	0.212500	0.225000	0.237500	0.250000	0.262500	0.275000	0.287500	0.300000	0.312500	0.325000	0.337500	0.350000	0.362500	0.375000	0.387500	0.400000	0.412500	0.425000	0.437500	0.450000	0.462500	0.475000	0.487500	0.500000	0.512500	0.525000	0.537500	0.550000	0.562500	0.575000	0.587500	0.600000	0.612500	0.625000	0.637500	0.650000	0.662500	0.675000	0.687500	0.700000	0.712500	0.725000	0.737500	0.750000	0.762500	0.775000	0.787500	0.800000	0.812500	0.825000	0.837500	0.850000	0.862500	0.875000	0.887500	0.900000	0.912500	0.925000	0.937500	0.949680	0.957060	0.944040	0.915420	0.905100	0.877920	0.869040	0.844560	0.799680	0.750000	0.700000	0.650000	0.600000	0.550000	0.500000	0.450000	0.400000	0.350000	0.300000	0.250000	0.200000	0.150000	0.100000	0.050000	0.000000	
0.000000	0.012500	0.025000	0.037500	0.050000	0.062500	0.075000	0.087500	0.100000	0.112500	0.125000	0.137500	0.150000	0.162500	0.175000	0.187500	0.200000	0.212500	0.225000	0.237500	0.250000	0.262500	0.275000	0.287500	0.300000	0.312500	0.325000	0.337500	0.350000	0.362500	0.375000	0.387500	0.400000	0.412500	0.425000	0.437500	0.450000	0.462500	0.475000	0.487500	0.500000	0.512500	0.525000	0.537500	0.550000	0.562500	0.575000	0.587500	0.600000	0.612500	0.625000	0.637500	0.650000	0.662500	0.675000	0.687500	0.700000	0.712500	0.725000	0.737500	0.750000	0.762500	0.775000	0.787500	0.800000	0.812500	0.825000	0.837500	0.850000	0.862500	0.875000	0.887500	0.900000	0.912500	0.925000	0.937372	0.947440	0.944260	0.918040	0.898660	0.883456	0.861160	0.843040	0.831760	0.797440	0.749872	0.700000	0.650000	0.600000	0.550000	0.500000	0.450000	0.400000	0.350000	0.300000	0.250000	0.200000	0.150000	0.100000	0.050000	0.000000	
0.000000	0.012500	0.025000	0.037500	0.050000	0.062500	0.075000	0.087500	0.100000	0.112500	0.125000	0.137500	0.150000	0.162500	0.175000	0.187500	0.200000	0.212500	0.225000	0.237500	0.250000	0.262500	0.275000	0.287500	0.300000	0.312500	0.325000	0.337500	0.350000	0.362500	0.375000	0.387500	0.400000	0.412500	0.425000	0.437500	0.450000	0.462500	0.475000	0.487500	0.500000	0.512500	0.525000	0.537500	0.550000	0.562500	0.575000	0.587500	0.600000	0.612500	0.625000	0.637500	0.650000	0.662500	0.675000	0.687500	0.700000	0.712500	0.725000	0.737500	0.750000	0.762500	0.775000	0.787500	0.800000	0.812500	0.825000	0.837500	0.850000	0.862500	0.875000	0.887500	0.900000	0.912500	0.924949	0.936322	0.939901	0.922244	0.894776	0.883570	0.858975	0.846071	0.819776	0.809744	0.789901	0.748822	0.699949	0.650000	0.600000	0.550000	0.500000	0.450000	0.400000	0.350000	0.300000	0.250000	0.200000	0.150000	0.100000	0.050000	0.000000	
0.000000	0.012500	0.025000	0.037500	0.050000	0.062500	0.075000	0.087500	0.100000	0.112500	0.125000	0.137500	0.150000	0.162500	0.175000	0.187500	0.200000	0.212500	0.225000	0.237500	0.250000	0.262500	0.275000	0.287500	0.300000	0.312500	0.325000	0.337500	0.350000	0.362500	0.375000	0.387500	0.400000	0.412500	0.425000	0.437500	0.450000	0.462500	0.475000	0.487500	0.500000	0.512500	0.525000	0.537500	0.550000	0.562500	0.575000	0.587500	0.600000	0.612500	0.625000	0.637500	0.650000	0.662500	0.675000	0.687500	0.700000	0.712500	0.725000	0.737500	0.750000	0.762500	0.775000	0.787500	0.800000	0.812500	0.825000	0.837500	0.850000	0.862500	0.875000	0.887500	0.900000	0.912480	0.924468	0.932155	0.923868	0.896304	0.878017	0.863125	0.839171	0.825625	0.803017	0.783804	0.773867	0.744655	0.699467	0.649979	0.600000	0.550000	0.500000	0.450000	0.400000	0.350000	0.300000	0.250000	0.200000	0.150000	0.100000	0.050000	0.000000	
0.000000	0.012500	0.025000	0.037500	0.050000	0.062500	0.075000	0.087500	0.100000	0.112500	0.125000	0.137500	0.150000	0.162500	0.175000	0.187500	0.200000	0.212500	0.225000	0.237500	0.250000	0.262500	0.275000	0.287500	0.300000	0.312500	0.325000	0.337500	0.350000	0.362500	0.375000	0.387500	0.400000	0.412500	0.425000	0.437500	0.450000	0.462500	0.475000	0.487500	0.500000	0.512500	0.525000	0.537500	0.550000	0.562500	0.575000	0.587500	0.600000	0.612500	0.625000	0.637500	0.650000	0.662500	0.675000	0.687500	0.700000	0.712500	0.725000	0.737500	0.750000	0.762500	0.775000	0.787500	0.800000	0.812500	0.825000	0.837500	0.850000	0.862500	0.875000	0.887500	0.899992	0.912262	0.922266	0.921597	0.900124	0.874074	0.862616	0.839055	0.823530	0.801554	0.787616	0.761574	0.750123	0.734097	0.697266	0.649762	0.599992	0.550000	0.500000	0.450000	0.400000	0.350000	0.300000	0.250000	0.200000	0.150000	0.100000	0.050000	0.000000	
