84.3  99.6  0.801502  19.521608  -8.04389  1.0
159.8  68.2  0.969065  19.321169  -9.580958  1.000002
170.2  192.2  1.02499  18.734203  -9.71486  1.0
133.1  131.2  1.080688  20.788506  -8.569704  0.999996000004
60.1  112.0  0.948599  19.321848  -8.425504  1.0
77.5  333.4  1.027517  21.43058  -8.113988  1.0
158.6  66.1  1.079119  20.680044  -9.554346  1.0
40.6  225.2  13.309473  20.268032  -9.720678  0.538507936561
120.2  9.7  0.793386  20.981943  -8.083836  0.999998000001
25.0  217.8  1.071232  19.550358  -9.375004  1.000002
62.6  20.1  0.943101  18.783682  -8.363536  1.0
82.4  131.5  0.872034  19.482748  -8.062232  0.999998000001
87.7  258.6  1.187214  18.768953  -8.011272  0.999998000001
86.1  111.0  1.05402  20.27153  -8.026906  1.0
7.8  339.7  0.960708  19.069138  -9.404596  0.999998000001
177.6  204.0  0.888478  18.217085  -9.744212  1.000002
87.5  95.3  0.705973  19.063604  -8.012888  1.000002
51.0  168.7  0.963009  19.620512  -8.703842  0.999998000001
145.9  83.7  1.166276  19.003328  -9.147588  1.0
61.5  272.1  1.091585  19.670832  -8.391252  0.999998000001
119.4  16.6  1.091516  20.400633  -8.062562  0.999996000004
77.1  312.9  12.137674  25.847731  -11.331374  0.555631595649
85.2  62.4  0.874853  20.167965  -8.035092  1.0
86.6  78.8  1.087292  20.838829  -8.021624  0.999998000001
85.8  251.4  1.098795  20.269892  -8.02913  1.000004
28.5  19.4  1.025553  20.046467  -9.33137  0.999998000001
101.8  205.8  1.060114  18.673309  -7.902846  1.000002
57.3  234.8  0.902885  19.8496  -8.502824  0.999998000001
41.0  85.5  0.942078  19.765924  -9.034622  1.0
109.3  331.9  0.958357  21.730675  -7.90671  0.999998000001
75.6  189.5  1.065084  20.489134  -8.136838  1.0
92.9  5.1  14.556152  24.838093  -10.298594  0.4939418961
103.2  291.0  1.131798  19.898634  -7.898304  1.0
38.9  302.7  0.869246  19.836905  -9.0964  1.000004
40.7  110.2  0.978924  18.994928  -9.0429  1.000002
48.4  198.2  1.104513  19.554569  -8.78978  0.999998000001
130.8  187.4  1.124675  18.867956  -8.464796  1.000002
62.6  122.4  1.019041  20.437483  -8.362284  1.0
86.4  21.0  0.856163  21.085552  -8.0238  0.999998000001
31.5  270.3  0.743895  19.223999  -9.279748  1.0
60.8  234.5  0.893637  19.530891  -8.40796  1.0
127.8  50.8  0.950304  19.394146  -8.340024  0.999998000001
104.0  86.5  1.047846  22.003498  -7.896554  1.0
78.2  36.9  1.009106  21.014299  -8.105646  1.0
123.5  287.9  1.136461  18.702183  -8.183982  1.0
96.4  63.5  0.939074  20.206312  -7.935222  1.000002
95.2  60.9  0.977972  19.975918  -7.944588  1.0
79.3  220.4  1.145237  20.075033  -8.094118  1.000002
156.0  83.2  1.096849  21.46183  -9.49189  1.000002
65.9  120.8  0.84166  20.100903  -8.290814  1.000002
84.5  152.2  0.986856  19.537357  -8.04181  1.0
162.9  341.0  15.808195  15.852985  -7.501694  0.417968715025
75.0  304.2  0.946865  19.611912  -8.144346  1.0
76.8  118.1  0.910023  20.974258  -8.122408  1.0
30.9  310.1  1.222158  20.261156  -9.28995  0.999998000001
80.8  176.3  0.804569  20.071297  -8.078412  0.999998000001
104.2  301.1  0.987974  19.362589  -7.896192  1.0
79.3  354.6  1.06559  19.82966  -8.093724  0.999998000001
161.7  278.6  0.726643  21.444687  -9.61599  1.0
50.9  236.6  0.999369  20.108906  -8.705276  1.0
100.1  349.9  0.979897  20.736586  -7.910888  1.0
57.8  23.5  0.895622  19.518986  -8.49084  1.000002
133.0  274.3  0.859348  20.397097  -8.563586  0.999998000001
143.7  157.2  1.048706  20.940071  -9.05472  1.000002
113.9  19.8  0.868351  19.129847  -7.953356  0.999998000001
134.0  221.9  0.847922  19.207428  -8.608766  1.0
78.8  2.7  0.968348  19.923721  -8.099354  1.0
74.9  134.9  11.946806  20.619268  -8.951222  0.483095892601
23.9  41.1  1.133605  19.475901  -9.384884  0.999998000001
108.1  179.8  1.12855  21.505867  -7.900906  1.000002
50.1  178.6  0.916515  20.518839  -8.73349  1.000002
157.5  33.8  0.980198  20.444836  -9.53029  1.000002
114.4  307.0  1.046757  20.569664  -7.960438  1.0
37.7  306.6  0.991373  20.098085  -9.132102  1.000004
92.7  139.0  0.792416  20.318542  -7.965768  1.000004
26.4  226.6  0.959253  19.563385  -9.359164  0.999998000001
163.6  188.9  1.030519  20.938248  -9.646206  1.000004
160.0  119.4  1.248319  19.081022  -9.58449  1.000002
48.5  127.0  1.116232  19.147488  -8.787776  0.999996000004
72.8  250.7  0.892916  21.596697  -8.173346  0.999998000001
29.1  259.6  11.238157  20.919069  -9.143772  0.446766580836
58.4  175.3  1.096941  19.523014  -8.473468  0.999998000001
73.6  49.8  14.165377  19.802336  -7.954288  0.440358324025
44.4  58.2  0.869097  21.679638  -8.922806  1.0
119.3  136.4  1.006353  19.423155  -8.059866  0.999996000004
39.6  285.4  0.83802  21.754963  -9.07727  1.000002
110.9  24.5  0.938553  19.422304  -7.918284  1.0
59.3  340.4  0.94673  19.898537  -8.448764  1.0
29.2  283.4  1.021879  19.393402  -9.321104  1.0
15.1  64.2  20.393219  19.094435  -7.78246  0.456727265856
79.8  306.4  0.988348  22.024  -8.088898  0.999998000001
84.4  318.0  1.108892  19.44821  -8.043198  1.0
26.9  123.6  0.963944  19.494827  -9.353636  0.999998000001
152.8  173.6  1.008831  22.479591  -9.399652  1.0
93.1  134.3  1.006559  19.181976  -7.962362  1.0
151.1  67.6  1.048845  20.376635  -9.344766  1.0
104.9  95.2  1.163599  18.893621  -7.89556  1.0
169.9  268.0  1.078895  20.043396  -9.712352  0.999998000001
14.0  253.5  0.955441  20.310406  -9.415722  1.0
156.0  296.0  0.910109  21.529039  -9.491748  0.999998000001
159.3  56.6  0.980895  19.853937  -9.571016  1.000002
108.1  63.0  0.954887  21.59  -7.90097  1.000002
108.1  204.0  1.07773  18.757305  -7.900852  0.999998000001
13.7  216.4  0.914993  20.346041  -9.415344  1.0
70.5  73.0  0.835264  18.683397  -8.207118  1.0
144.2  288.1  0.934881  21.287319  -9.076198  1.0
99.8  22.2  1.022936  19.031591  -7.91215  0.999998000001
77.7  254.3  1.04413  19.197895  -8.11227  1.000002
31.1  321.0  0.992786  19.080742  -9.286552  1.0
84.8  179.3  1.001091  21.792023  -8.039318  1.0
65.6  84.0  13.700254  20.284683  -9.337614  0.432353591296
108.3  92.2  14.883392  18.660248  -7.89944  0.396033593344
41.6  282.0  0.931185  19.503937  -9.01647  0.999998000001
111.4  328.7  1.05892  19.44644  -7.923472  1.0
153.2  167.7  10.700644  22.870472  -10.691104  0.512017526916
121.3  102.4  1.113243  19.679379  -8.112506  1.000002
57.0  5.5  1.136999  20.477991  -8.513958  1.0
21.7  358.9  0.840307  20.273535  -9.400978  1.000002
73.8  242.3  1.026598  19.637899  -8.159642  0.999998000001
63.9  49.4  1.013367  21.577286  -8.333298  0.999998000001
104.9  216.0  0.89945  20.903849  -7.895624  0.999998000001
135.8  277.7  15.84457  20.096739  -9.041094  0.4045087201
88.4  99.6  7.218859  26.932455  -11.781396  0.59706529
105.2  285.1  1.024233  20.083206  -7.895546  0.999998000001
136.4  59.3  0.994696  19.894825  -8.719082  0.999998000001
78.8  311.6  1.13945  21.523479  -8.099922  0.999998000001
69.5  289.1  0.929436  19.416092  -8.223588  1.0
12.2  145.5  0.981407  22.010754  -9.413372  1.0
121.4  227.3  1.014744  20.625862  -8.117142  1.000004
59.4  224.5  1.005398  19.664074  -8.446028  0.999998000001
77.6  333.1  0.819162  20.369549  -8.113104  1.000002
153.9  240.6  1.050596  17.689987  -9.43308  1.0
21.9  354.9  0.930251  17.092361  -9.399834  1.0
123.6  149.2  0.928221  19.126318  -8.185662  0.999998000001
101.0  141.7  0.872593  21.185261  -7.906126  0.999998000001
112.7  317.5  0.925575  20.576555  -7.937744  1.000002
176.8  63.6  0.977516  21.03793  -9.74285  1.000002
132.0  292.7  1.143038  21.092724  -8.519824  1.000004
139.6  213.2  10.944929  26.243006  -9.909648  0.608863408209
79.9  152.7  0.925743  19.687664  -8.087858  0.999996000004
150.3  52.8  0.957079  19.446741  -9.318296  0.999998000001
98.3  217.6  1.111198  19.900236  -7.921738  1.000004
7.2  115.8  1.230824  17.766558  -9.403244  0.999998000001
106.0  273.3  10.684307  19.77841  -7.028884  0.589125327025
149.6  246.4  1.149155  18.47477  -9.294286  1.0
153.0  27.9  0.930636  19.437775  -9.408026  1.000004
15.4  322.1  0.997856  20.248201  -9.416416  1.000002
56.3  4.6  1.065442  18.99538  -8.533062  0.999998000001
24.1  27.7  1.031039  19.338505  -9.383662  1.0
81.1  319.6  0.944862  19.380703  -8.075556  1.000002
90.9  289.7  1.021534  18.65436  -7.981364  1.0
14.3  209.4  13.790552  16.027647  -6.565016  0.475255814544
144.6  3.5  0.8484  20.79718  -9.093072  1.000002
112.8  162.7  1.009462  21.011011  -7.938486  0.999998000001
100.8  124.3  1.050924  20.765087  -7.906804  1.0
121.6  220.4  1.042194  21.432281  -8.122172  1.000002
121.0  239.6  1.03763  19.134441  -8.106536  1.000002
76.3  256.7  1.172516  21.263863  -8.12766  0.999998000001
15.0  62.4  10.762611  24.382132  -11.298242  0.551719157284
55.3  321.1  0.859331  20.14271  -8.563522  1.0
45.3  153.9  0.930399  21.94054  -8.893458  0.999998000001
62.8  341.4  1.008345  20.843391  -8.358074  1.000002
26.3  198.4  1.080596  19.599308  -9.361308  1.0
51.9  209.5  1.089497  20.869976  -8.674036  1.000004
44.7  255.8  1.018032  18.608253  -8.91548  1.000002
77.3  2.2  1.203402  19.412289  -8.116386  1.000002
125.2  221.7  1.020741  18.793505  -8.24036  1.000002
145.9  224.0  1.045  21.201328  -9.146832  1.000002
84.7  327.5  0.932875  21.479807  -8.040028  1.0
76.7  265.2  0.823277  19.467529  -8.123198  1.0
83.9  188.9  0.963659  18.900934  -8.04736  1.0
101.3  272.9  0.938353  21.059299  -7.90485  1.0
121.1  329.1  1.076109  19.004269  -8.108066  1.0
15.9  208.0  0.957509  18.85331  -9.416384  0.999998000001
122.1  102.7  0.982174  20.899837  -8.1381  1.0
114.8  31.4  17.378164  16.935373  -7.212412  0.394224504129
68.8  316.1  1.06587  18.947168  -8.235186  0.999998000001
56.1  0.6  0.803774  20.480228  -8.540262  1.0
34.3  110.9  18.425556  16.51775  -7.318102  0.3674056996
127.4  144.9  0.966824  20.204124  -8.32516  1.000004
52.8  284.6  0.985699  21.092886  -8.64267  1.0
84.4  265.4  1.029833  19.187143  -8.04282  0.999998000001
155.4  76.9  0.941137  21.355101  -9.478132  1.000002
125.7  33.3  0.892059  21.232868  -8.258928  0.999998000001
86.6  211.4  1.076439  19.668903  -8.021862  1.0
25.3  207.7  1.226023  20.513315  -9.371866  1.0
56.2  113.6  8.996378  24.388762  -11.238884  0.567931046544
112.6  174.0  0.9566  18.73934  -7.936042  1.000002
134.7  168.1  0.993378  21.795444  -8.644042  1.000004
93.2  143.8  0.970034  20.762945  -7.961636  1.000002
64.9  41.0  0.899979  20.46242  -8.310748  1.0
108.9  169.0  0.868811  19.109612  -7.904692  1.000002
115.3  264.7  0.868826  19.227348  -7.97493  1.0
174.2  145.8  0.9328  20.367279  -9.735698  1.0
11.5  108.1  0.965845  22.929804  -9.412096  1.0
99.9  51.5  1.029556  21.134977  -7.911946  1.0
125.9  224.0  0.908597  17.96703  -8.266924  0.999998000001
15.2  313.0  7.707737  22.409273  -11.034176  0.6825238225
81.1  249.3  0.74662  18.865841  -8.075146  1.000002
68.6  219.9  0.946182  19.812208  -8.239894  0.999998000001
98.3  120.6  1.041172  20.347755  -7.921202  0.999996000004
98.2  207.6  0.997492  20.484581  -7.922432  0.999998000001
77.1  69.1  1.020809  19.358027  -8.11831  0.999998000001
98.1  84.0  1.10714  20.446209  -7.923  1.0
128.3  270.8  0.940838  21.608429  -8.3626  1.0
82.4  25.1  0.944143  21.506351  -8.061884  1.0
75.2  307.1  0.877611  19.997065  -8.141096  0.999998000001
118.8  274.1  0.904615  19.48233  -8.047472  0.999998000001
32.1  46.5  9.400663  23.79586  -11.033152  0.612692866009
61.5  125.2  0.815887  21.00243  -8.390638  0.999998000001
93.9  220.2  1.116283  21.879614  -7.955044  1.0
25.3  76.4  1.144814  19.737192  -9.372434  0.999996000004
102.5  204.9  1.051155  20.45191  -7.900166  1.000002
25.7  310.7  1.030392  19.70439  -9.36779  1.000004
151.9  173.7  0.986834  21.321842  -9.373412  0.999998000001
132.9  12.2  1.149447  18.304045  -8.560606  0.999998000001
71.8  100.5  1.057493  17.786652  -8.188004  0.999998000001
51.9  38.1  0.978632  19.409624  -8.672918  1.0
69.4  291.6  1.189324  17.550556  -8.225378  1.0
126.9  97.5  1.043482  19.832273  -8.306254  0.999998000001
110.3  191.5  0.844213  19.29969  -7.913554  1.0
155.5  272.4  0.918293  19.405502  -9.478722  0.999998000001
92.4  321.6  0.861958  20.461506  -7.968432  1.000002
56.4  252.4  0.867432  21.784401  -8.532014  0.999996000004
121.8  61.0  0.945038  19.375469  -8.12777  1.0
84.0  6.3  1.005674  20.339945  -8.046194  1.0
128.2  339.7  1.057551  18.570763  -8.356362  1.0
52.8  353.9  0.868271  19.329058  -8.64368  0.999998000001
48.5  255.5  1.020311  19.069935  -8.7859  1.0
122.2  127.3  1.024021  19.269966  -8.14086  1.000002
90.1  324.1  0.967407  21.282463  -7.98928  1.000002
119.9  152.4  0.960127  18.366083  -8.075328  1.000002
119.5  133.7  14.115168  21.463968  -8.412636  0.498753750625
38.5  188.0  1.096228  20.125471  -9.108368  1.0
96.5  64.2  1.004108  19.480978  -7.934448  1.0
87.3  52.8  0.95546  19.504442  -8.014718  0.999998000001
70.4  154.8  1.033049  20.917931  -8.209016  1.0
138.4  199.8  0.979294  20.739138  -8.813346  1.000002
111.7  175.7  0.951641  19.754211  -7.926532  1.0
116.4  82.0  0.930727  19.035894  -7.9942  0.999998000001
17.1  243.3  9.771965  22.144056  -8.996876  0.478742215744
10.4  192.6  0.962175  22.07782  -9.41003  1.0
92.8  321.4  1.162348  19.100719  -7.964428  1.0
106.6  146.4  1.033932  20.343822  -7.896554  1.0
91.5  19.3  1.160801  20.190434  -7.975844  1.0
34.3  320.1  0.828171  21.293873  -9.219562  1.0
120.7  19.1  0.978071  20.869385  -8.095758  1.000002
155.7  337.6  1.07051  18.937193  -9.485078  1.000002
146.8  212.0  1.239268  19.220465  -9.18672  1.0
92.7  10.2  0.922617  19.625614  -7.965436  1.0
83.8  224.1  0.863234  21.386482  -8.048448  1.000002
66.7  305.1  0.998661  19.957626  -8.274666  1.0
149.2  164.5  0.837721  19.077574  -9.276254  1.000002
72.0  156.5  1.015856  20.711653  -8.1841  0.999998000001
109.2  96.3  0.970474  21.160437  -7.90622  0.999998000001
105.7  206.8  1.066139  19.523294  -7.89567  1.0
83.2  308.5  1.163773  18.486422  -8.054236  1.0
148.2  24.8  1.109647  18.356043  -9.241782  1.0
65.7  352.5  1.071066  21.18512  -8.29411  1.000002
5.8  179.3  1.219078  19.470898  -9.400488  1.000004
160.7  124.5  0.962822  21.790936  -9.598684  1.0
55.5  277.2  1.045593  20.468351  -8.556978  0.999998000001
44.3  357.7  1.015411  20.376762  -8.926172  1.0
78.9  77.6  0.984833  19.948906  -8.098612  1.000002
129.6  147.3  0.837091  20.046907  -8.415128  0.999996000004
33.7  88.4  1.016467  19.882151  -9.232996  1.0
69.1  332.4  1.135349  19.916492  -8.23029  1.0
52.8  281.9  0.92037  20.762257  -8.64256  1.0
147.7  166.6  0.869617  19.655893  -9.219034  1.0
51.9  159.4  15.951658  16.092052  -7.796148  0.378149973721
87.5  111.8  0.931335  21.704536  -8.013344  1.000002
130.2  170.4  1.054818  18.722868  -8.439114  1.000002
67.8  20.5  1.001017  21.546408  -8.25396  0.999998000001
43.7  271.8  0.991848  22.060785  -8.945956  1.0
73.9  267.9  22.085712  18.413422  -6.132244  0.4737293584
103.4  345.9  1.103342  18.543062  -7.89772  0.999998000001
120.7  320.5  1.129623  19.187006  -8.09694  0.999998000001
18.7  210.9  0.966653  19.0856  -9.412922  1.0
38.0  167.4  0.954851  19.761129  -9.12148  1.0
54.4  289.4  1.026611  19.358885  -8.591118  1.000004
82.9  107.5  0.861952  20.18552  -8.056948  1.000002
112.8  235.3  0.970257  19.872026  -7.93836  1.0
94.8  246.7  0.880436  21.414766  -7.947806  1.0
40.4  340.9  1.042148  18.948875  -9.050636  0.999998000001
32.0  175.8  1.163435  19.180449  -9.269962  0.999996000004
131.5  114.7  17.362608  15.862562  -6.904602  0.330559453249
133.7  96.5  0.981705  21.922783  -8.593848  1.0
72.4  146.2  0.996819  16.793037  -8.179504  0.999998000001
119.5  347.7  0.957613  21.438007  -8.06362  0.999998000001
133.8  190.0  1.007481  21.781662  -8.60208  1.000002
11.1  239.6  0.823917  19.794693  -9.411424  1.000002
103.2  67.7  1.072866  20.595432  -7.898084  0.999998000001
145.2  260.3  0.834637  20.592773  -9.120566  0.999998000001
96.4  245.0  0.949032  20.057396  -7.934654  0.999998000001
55.7  90.4  0.965793  18.960678  -8.552522  0.999998000001
80.6  7.0  1.044342  20.871569  -8.081014  0.999996000004
104.0  245.9  1.055931  20.266884  -7.896586  1.0
63.8  34.9  11.795366  17.118294  -7.735922  0.367283269521
113.9  4.3  0.997084  19.936247  -7.953026  1.0
109.0  302.7  0.987831  19.936872  -7.905148  0.999998000001
