884 2
84.3  0.0537790427565
159.8  -0.127029739351
170.2  -0.142780934186
133.1  -0.00807364623001
60.1  0.00888892561452
77.5  0.0455332566181
158.6  -0.123899309657
120.2  0.0490801045117
25.0  -0.102802904943
62.6  0.0161783614818
82.4  0.0516214318497
87.7  0.0576159718025
86.1  0.0557769090548
7.8  -0.106283878771
177.6  -0.146233676271
87.5  0.0574258780709
51.0  -0.0238526022777
145.9  -0.0760514469776
61.5  0.0129180657728
119.4  0.051582613204
85.2  0.0548139713771
86.6  0.0563982426504
85.8  0.0555152949093
28.5  -0.0976701389244
101.8  0.0703703671895
57.3  -0.000206400703226
41.0  -0.0627630011316
109.3  0.0699158361382
75.6  0.0428453594847
103.2  0.070904652913
38.9  -0.0700300868696
40.7  -0.0637367609772
48.4  -0.0339616834093
130.8  0.00426691886754
62.6  0.0163256370709
86.4  0.0561422748533
31.5  -0.0915977264157
60.8  0.0109526659782
127.8  0.0189441311712
104.0  0.0711105093674
78.2  0.0465145449283
123.5  0.0372997042347
96.4  0.0665619051504
95.2  0.0654601614064
79.3  0.0478706096178
156.0  -0.116552469247
65.9  0.0247328146696
84.5  0.0540237178567
75.0  0.041962176479
76.8  0.0445427929917
30.9  -0.0927978107289
80.8  0.0497181418882
104.2  0.0711530922454
79.3  0.0479169567281
161.7  -0.131150632672
50.9  -0.0240212869381
100.1  0.0694243685573
57.8  0.00120330429667
133.0  -0.00735397206534
143.7  -0.0651271742865
113.9  0.0644287617536
134.0  -0.0126685975573
78.8  0.0472546871062
23.9  -0.103965111668
108.1  0.0705985737733
50.1  -0.0273401635125
157.5  -0.121069548018
114.4  0.0635956900906
37.7  -0.0742297938044
92.7  0.0629687101465
26.4  -0.10093960995
163.6  -0.13470500903
160.0  -0.127445216492
48.5  -0.0337259483609
72.8  0.0385508409486
58.4  0.00324681191167
44.4  -0.0496098323843
119.3  0.051899749776
39.6  -0.0677797817421
110.9  0.0685543603648
59.3  0.00615279925458
29.2  -0.0964625261467
79.8  0.0484846500133
84.4  0.0538604442802
26.9  -0.100289338818
152.8  -0.105702304879
93.1  0.063369365623
151.1  -0.099245940675
104.9  0.0712274358335
169.9  -0.142485912478
14.0  -0.107592655292
156.0  -0.116535765466
159.3  -0.125860239426
108.1  0.0705910453087
108.1  0.0706049259153
13.7  -0.107548190298
70.5  0.034578164275
144.2  -0.0676536799597
99.8  0.0692759166456
77.7  0.0457353488402
31.1  -0.0923980963105
84.8  0.0543168574478
41.6  -0.0606277403541
111.4  0.0679440842016
121.3  0.045707587627
57.0  -0.0015161182824
21.7  -0.105858285256
73.8  0.0401628734351
63.9  0.0197353257497
104.9  0.0712199073689
105.2  0.0712290826851
136.4  -0.0256453179151
78.8  0.0471878719827
69.5  0.0326407609582
12.2  -0.107316219482
121.4  0.0451622444711
59.4  0.00647464111704
77.6  0.0456372435357
153.9  -0.109634516056
21.9  -0.105723713951
123.6  0.0371020820385
101.0  0.0699845333778
112.7  0.0662652365916
176.8  -0.146073461134
